ano,id_municipio,cnae_divisao,vinculos_ativos
2013,1200401,30,21
2013,1200401,31,109
2013,1200401,32,54
2013,1200401,33,33
2013,1200401,35,529
2013,1200401,36,536
2013,1200401,38,216
2013,1200401,41,4760
2013,1200401,42,530
2013,1200401,43,1554
2013,1200401,45,2187
2013,1200401,46,2460
2013,1200401,47,13251
2013,1200401,49,2109
2013,1200401,51,123
2013,1200401,52,637
2013,1200401,53,260
2013,1200401,55,633
2013,1200401,56,1880
2013,1200401,58,71
2013,1200401,59,60
2013,1200401,60,263
2013,1200401,61,171
2013,1200401,62,44
2013,1200401,63,146
2013,1200401,64,719
2013,1200401,65,112
2013,1200401,66,61
2013,1200401,68,127
2013,1200401,69,550
2013,1200401,70,158
2013,1200401,71,390
2013,1200401,72,156
2013,1200401,73,22
2013,1200401,74,167
2013,1200401,75,1
2013,1200401,77,556
2013,1200401,78,609
2013,1200401,79,68
2013,1200401,80,2062
2013,1200401,81,5558
2013,1200401,82,1067
2013,1200401,84,40852
2013,1200401,85,2971
2013,1200401,86,4586
2013,1200401,88,336
2013,1200401,90,2
2013,1200401,91,218
2013,1200401,93,254
2013,1200401,94,985
2013,1200401,95,185
2013,1200401,96,231
2013,1200401,97,10
2013,1200401,99,2
2014,1200401,01,1456
2014,1200401,02,102
2014,1200401,03,9
2014,1200401,07,1
2014,1200401,08,78
2014,1200401,10,1267
2014,1200401,11,388
2014,1200401,13,38
2014,1200401,14,175
2014,1200401,15,94
2014,1200401,16,428
2014,1200401,17,2
2014,1200401,18,128
2014,1200401,19,1
2014,1200401,20,68
2014,1200401,22,153
2014,1200401,23,764
2014,1200401,24,37
2014,1200401,25,123
2014,1200401,27,18
2014,1200401,28,4
2014,1200401,29,55
2014,1200401,31,137
2014,1200401,32,48
2014,1200401,33,37
2014,1200401,35,520
2014,1200401,36,499
2014,1200401,38,237
2014,1200401,41,4327
2014,1200401,42,1581
2014,1200401,43,1741
2014,1200401,45,2303
2014,1200401,46,2665
2014,1200401,47,13596
2014,1200401,49,2285
2014,1200401,51,129
2014,1200401,52,472
2014,1200401,53,309
2014,1200401,55,710
2014,1200401,56,2034
2014,1200401,58,127
2014,1200401,59,61
2014,1200401,60,264
2014,1200401,61,168
2014,1200401,62,40
2014,1200401,63,132
2014,1200401,64,723
2014,1200401,65,138
2014,1200401,66,65
2014,1200401,68,157
2014,1200401,69,616
2014,1200401,70,162
2014,1200401,71,345
2014,1200401,72,150
2014,1200401,73,22
2014,1200401,74,133
2014,1200401,75,10
2014,1200401,77,689
2014,1200401,78,52
2014,1200401,79,81
2014,1200401,80,2177
2014,1200401,81,6834
2014,1200401,82,931
2014,1200401,84,39892
2014,1200401,85,4756
2014,1200401,86,4404
2014,1200401,87,6
2014,1200401,88,365
2014,1200401,90,4
2014,1200401,91,202
2014,1200401,93,313
2014,1200401,94,1045
2014,1200401,95,107
2014,1200401,96,256
2014,1200401,97,8
2014,1200401,99,3
2015,1200401,01,1311
2015,1200401,02,10
2015,1200401,03,3
2015,1200401,07,1
2015,1200401,08,245
2015,1200401,10,1478
2015,1200401,11,322
2015,1200401,13,29
2015,1200401,14,154
2015,1200401,15,93
2015,1200401,16,378
2015,1200401,17,3
2015,1200401,18,125
2015,1200401,19,1
2015,1200401,20,65
2015,1200401,22,145
2015,1200401,23,669
2015,1200401,24,34
2015,1200401,25,113
2015,1200401,27,20
2015,1200401,28,28
2015,1200401,29,42
2015,1200401,31,118
2015,1200401,32,31
2015,1200401,33,68
2015,1200401,35,520
2015,1200401,36,1080
2015,1200401,38,224
2015,1200401,41,2805
2015,1200401,42,1354
2015,1200401,43,823
2015,1200401,45,2385
2015,1200401,46,2995
2015,1200401,47,13143
2015,1200401,49,2094
2015,1200401,51,122
2015,1200401,52,466
2015,1200401,53,291
2015,1200401,55,709
2015,1200401,56,2042
2015,1200401,58,106
2015,1200401,59,50
2015,1200401,60,274
2015,1200401,61,161
2015,1200401,62,45
2015,1200401,63,193
2015,1200401,64,721
2015,1200401,65,133
2015,1200401,66,191
2015,1200401,68,168
2015,1200401,69,631
2015,1200401,70,177
2015,1200401,71,283
2015,1200401,72,146
2015,1200401,73,71
2015,1200401,74,175
2015,1200401,75,13
2015,1200401,77,292
2015,1200401,78,168
2015,1200401,79,82
2015,1200401,80,1822
2015,1200401,81,5491
2015,1200401,82,2756
2015,1200401,84,43081
2015,1200401,85,5072
2015,1200401,86,4195
2015,1200401,88,378
2015,1200401,90,2
2015,1200401,91,207
2015,1200401,93,298
2015,1200401,94,937
2015,1200401,95,105
2015,1200401,96,278
2015,1200401,97,7
2015,1200401,99,4
2016,1200401,01,1741
2016,1200401,02,4
2016,1200401,03,1
2016,1200401,07,1
2016,1200401,08,204
2016,1200401,10,1401
2016,1200401,11,263
2016,1200401,13,23
2016,1200401,14,153
2016,1200401,15,115
2016,1200401,16,206
2016,1200401,17,4
2016,1200401,18,132
2016,1200401,20,62
2016,1200401,22,131
2016,1200401,23,539
2016,1200401,24,21
2016,1200401,25,99
2016,1200401,26,3
2016,1200401,27,21
2016,1200401,28,22
2016,1200401,29,35
2016,1200401,30,37
2016,1200401,31,126
2016,1200401,32,60
2016,1200401,33,51
2016,1200401,35,473
2016,1200401,36,1048
2016,1200401,38,214
2016,1200401,41,1987
2016,1200401,42,1222
2016,1200401,43,781
2016,1200401,45,2134
2016,1200401,46,2879
2016,1200401,47,12381
2016,1200401,49,1764
2016,1200401,51,75
2016,1200401,52,466
2016,1200401,53,290
2016,1200401,55,688
2016,1200401,56,1985
2016,1200401,58,137
2016,1200401,59,14
2016,1200401,60,274
2016,1200401,61,165
2016,1200401,62,186
2016,1200401,63,151
2016,1200401,64,682
2016,1200401,65,111
2016,1200401,66,62
2016,1200401,68,95
2016,1200401,69,739
2016,1200401,70,124
2016,1200401,71,238
2016,1200401,72,142
2016,1200401,73,91
2016,1200401,74,154
2016,1200401,75,23
2016,1200401,77,189
2016,1200401,78,40
2016,1200401,79,85
2016,1200401,80,1384
2016,1200401,81,4106
2016,1200401,82,3835
2016,1200401,84,39799
2016,1200401,85,5197
2016,1200401,86,4075
2016,1200401,87,5
2016,1200401,88,386
2016,1200401,90,5
2016,1200401,91,338
2016,1200401,93,342
2016,1200401,94,981
2016,1200401,95,101
2016,1200401,96,291
2016,1200401,97,6
2016,1200401,99,4
2017,1200401,01,1708
2017,1200401,02,8
2017,1200401,03,7
2017,1200401,07,1
2017,1200401,08,35
2017,1200401,10,1468
2017,1200401,11,180
2017,1200401,13,11
2017,1200401,14,142
2017,1200401,15,112
2017,1200401,16,332
2017,1200401,17,4
2017,1200401,18,141
2017,1200401,20,56
2017,1200401,21,4
2017,1200401,22,189
2017,1200401,23,468
2017,1200401,24,23
2017,1200401,25,95
2017,1200401,26,3
2017,1200401,27,17
2017,1200401,28,25
2017,1200401,29,60
2017,1200401,30,33
2017,1200401,31,105
2017,1200401,32,59
2017,1200401,33,42
2017,1200401,35,436
2017,1200401,36,1067
2017,1200401,38,226
2017,1200401,41,1662
2017,1200401,42,1261
2017,1200401,43,2136
2017,1200401,45,2031
2017,1200401,46,2849
2017,1200401,47,12914
2017,1200401,49,1614
2017,1200401,51,75
2017,1200401,52,412
2017,1200401,53,285
2017,1200401,55,638
2017,1200401,56,1990
2017,1200401,58,117
2017,1200401,59,16
2017,1200401,60,264
2017,1200401,61,196
2017,1200401,62,66
2017,1200401,63,150
2017,1200401,64,715
2017,1200401,65,127
2017,1200401,66,179
2017,1200401,68,88
2017,1200401,69,602
2017,1200401,70,117
2017,1200401,71,258
2017,1200401,72,139
2017,1200401,73,202
2017,1200401,74,81
2017,1200401,75,27
2017,1200401,77,125
2017,1200401,78,27
2017,1200401,79,75
2017,1200401,80,1544
2017,1200401,81,4178
2017,1200401,82,3307
2017,1200401,84,40325
2017,1200401,85,5341
2017,1200401,86,3733
2017,1200401,88,365
2017,1200401,90,35
2017,1200401,91,323
2017,1200401,93,316
2017,1200401,94,975
2017,1200401,95,96
2017,1200401,96,269
2017,1200401,97,10
2017,1200401,99,4
2018,1200401,01,1474
2018,1200401,02,10
2018,1200401,03,6
2018,1200401,05,1
2018,1200401,07,1
2018,1200401,08,46
2018,1200401,10,1412
2018,1200401,11,175
2018,1200401,13,8
2018,1200401,14,130
2018,1200401,15,118
2018,1200401,16,358
2018,1200401,17,6
2018,1200401,18,150
2018,1200401,20,53
2018,1200401,21,3
2018,1200401,22,162
2018,1200401,23,454
2018,1200401,25,84
2018,1200401,26,3
2018,1200401,27,14
2018,1200401,28,8
2018,1200401,29,58
2018,1200401,30,37
2018,1200401,31,122
2018,1200401,32,50
2018,1200401,33,41
2018,1200401,35,457
2018,1200401,36,937
2018,1200401,38,219
2018,1200401,41,1681
2018,1200401,42,1183
2018,1200401,43,1898
2018,1200401,45,2092
2018,1200401,46,2963
2018,1200401,47,13158
2018,1200401,49,1586
2018,1200401,51,72
2018,1200401,52,279
2018,1200401,53,272
2018,1200401,55,609
2018,1200401,56,2032
2018,1200401,58,104
2018,1200401,59,5
2018,1200401,60,260
2018,1200401,61,211
2018,1200401,62,48
2018,1200401,63,143
2018,1200401,64,691
2018,1200401,65,127
2018,1200401,66,168
2018,1200401,68,82
2018,1200401,69,597
2018,1200401,70,90
2018,1200401,71,387
2018,1200401,72,137
2018,1200401,73,118
2018,1200401,74,81
2018,1200401,75,23
2018,1200401,77,132
2018,1200401,78,702
2018,1200401,79,68
2018,1200401,80,1743
2018,1200401,81,3573
2018,1200401,82,2978
2018,1200401,84,36408
2018,1200401,85,5406
2018,1200401,86,3514
2018,1200401,87,9
2018,1200401,88,377
2018,1200401,90,16
2018,1200401,91,237
2018,1200401,93,303
2018,1200401,94,979
2018,1200401,95,141
2018,1200401,96,293
2018,1200401,97,8
2018,1200401,99,4
2019,1200401,01,1131
2019,1200401,02,11
2019,1200401,03,5
2019,1200401,07,1
2019,1200401,08,29
2019,1200401,10,1469
2019,1200401,11,60
2019,1200401,13,7
2019,1200401,14,117
2019,1200401,15,132
2019,1200401,16,532
2019,1200401,17,5
2019,1200401,18,135
2019,1200401,20,44
2019,1200401,21,2
2019,1200401,22,157
2019,1200401,23,527
2019,1200401,25,80
2019,1200401,26,3
2019,1200401,27,13
2019,1200401,28,5
2019,1200401,29,60
2019,1200401,30,36
2019,1200401,31,101
2019,1200401,32,44
2019,1200401,33,37
2019,1200401,35,459
2019,1200401,36,846
2019,1200401,38,212
2019,1200401,41,1521
2019,1200401,42,935
2019,1200401,43,1899
2019,1200401,45,2197
2019,1200401,46,3081
2019,1200401,47,12225
2019,1200401,49,1448
2019,1200401,51,68
2019,1200401,52,279
2019,1200401,53,249
2019,1200401,55,528
2019,1200401,56,1815
2019,1200401,58,82
2019,1200401,59,40
2019,1200401,60,214
2019,1200401,61,252
2019,1200401,62,63
2019,1200401,63,172
2019,1200401,64,706
2019,1200401,65,132
2019,1200401,66,57
2019,1200401,68,184
2019,1200401,69,593
2019,1200401,70,104
2019,1200401,71,798
2019,1200401,72,128
2019,1200401,73,118
2019,1200401,74,128
2019,1200401,75,24
2019,1200401,77,117
2019,1200401,78,1507
2019,1200401,79,75
2019,1200401,80,1793
2019,1200401,81,5114
2019,1200401,82,1597
2019,1200401,84,36762
2019,1200401,85,3816
2019,1200401,86,3710
2019,1200401,88,369
2019,1200401,90,12
2019,1200401,91,168
2019,1200401,93,280
2019,1200401,94,923
2019,1200401,95,147
2019,1200401,96,286
2019,1200401,97,2
2019,1200401,99,4
2020,1200401,01,1053
2020,1200401,02,13
2020,1200401,03,6
2020,1200401,07,1
2020,1200401,08,9
2020,1200401,10,1418
2020,1200401,11,71
2020,1200401,13,3
2020,1200401,14,112
2020,1200401,15,137
2020,1200401,16,491
2020,1200401,17,5
2020,1200401,18,114
2020,1200401,20,56
2020,1200401,22,156
2020,1200401,23,532
2020,1200401,25,80
2020,1200401,26,2
2020,1200401,27,16
2020,1200401,28,7
2020,1200401,29,56
2020,1200401,30,42
2020,1200401,31,103
2020,1200401,32,34
2020,1200401,33,37
2020,1200401,35,621
2020,1200401,36,349
2020,1200401,38,226
2020,1200401,41,1233
2020,1200401,42,1458
2020,1200401,43,2286
2020,1200401,45,2281
2020,1200401,46,3135
2020,1200401,47,12467
2020,1200401,49,1450
2020,1200401,51,57
2020,1200401,52,292
2020,1200401,53,307
2020,1200401,55,493
2020,1200401,56,1413
2020,1200401,58,79
2020,1200401,59,38
2020,1200401,60,209
2020,1200401,61,280
2020,1200401,62,27
2020,1200401,63,165
2020,1200401,64,677
2020,1200401,65,121
2020,1200401,66,1432
2020,1200401,68,209
2020,1200401,69,631
2020,1200401,70,297
2020,1200401,71,924
2020,1200401,72,118
2020,1200401,73,119
2020,1200401,74,93
2020,1200401,75,27
2020,1200401,77,91
2020,1200401,78,1850
2020,1200401,79,60
2020,1200401,80,1783
2020,1200401,81,3801
2020,1200401,82,2256
2020,1200401,84,43192
2020,1200401,85,2920
2020,1200401,86,3788
2020,1200401,88,300
2020,1200401,90,8
2020,1200401,91,257
2020,1200401,93,316
2020,1200401,94,931
2020,1200401,95,138
2020,1200401,96,281
2020,1200401,97,2
2020,1200401,99,4
2021,1200401,01,1101
2021,1200401,02,11
2021,1200401,03,7
2021,1200401,07,1
2021,1200401,08,9
2021,1200401,10,1520
2021,1200401,11,75
2021,1200401,13,12
2021,1200401,14,97
2021,1200401,15,139
2021,1200401,16,591
2021,1200401,18,120
2021,1200401,19,5
2021,1200401,20,40
2021,1200401,22,146
2021,1200401,23,511
2021,1200401,25,89
2021,1200401,26,3
2021,1200401,27,18
2021,1200401,28,6
2021,1200401,29,58
2021,1200401,30,46
2021,1200401,31,100
2021,1200401,32,32
2021,1200401,33,48
2021,1200401,35,728
2021,1200401,36,368
2021,1200401,38,207
2021,1200401,41,1415
2021,1200401,42,1094
2021,1200401,43,2523
2021,1200401,45,2505
2021,1200401,46,3329
2021,1200401,47,13091
2021,1200401,49,1363
2021,1200401,51,60
2021,1200401,52,309
2021,1200401,53,284
2021,1200401,55,381
2021,1200401,56,1673
2021,1200401,58,76
2021,1200401,59,41
2021,1200401,60,192
2021,1200401,61,294
2021,1200401,62,45
2021,1200401,63,152
2021,1200401,64,721
2021,1200401,65,125
2021,1200401,66,1396
2021,1200401,68,204
2021,1200401,69,652
2021,1200401,70,221
2021,1200401,71,1174
2021,1200401,72,113
2021,1200401,73,110
2021,1200401,74,117
2021,1200401,75,45
2021,1200401,77,115
2021,1200401,78,2620
2021,1200401,79,50
2021,1200401,80,1688
2021,1200401,81,3523
2021,1200401,82,2924
2021,1200401,84,44379
2021,1200401,85,3390
2021,1200401,86,3958
2021,1200401,88,295
2021,1200401,90,9
2021,1200401,91,236
2021,1200401,93,262
2021,1200401,94,1109
2021,1200401,95,157
2021,1200401,96,287
2021,1200401,97,1
2021,1200401,99,4
2022,1200401,01,1162
2022,1200401,02,33
2022,1200401,03,6
2022,1200401,07,1
2022,1200401,08,23
2022,1200401,10,1668
2022,1200401,11,44
2022,1200401,13,13
2022,1200401,14,131
2022,1200401,15,136
2022,1200401,16,455
2022,1200401,17,9
2022,1200401,18,137
2022,1200401,19,4
2022,1200401,20,48
2022,1200401,22,159
2022,1200401,23,548
2022,1200401,25,124
2022,1200401,27,13
2022,1200401,28,13
2022,1200401,29,61
2022,1200401,30,55
2022,1200401,31,107
2022,1200401,32,36
2022,1200401,33,66
2022,1200401,35,755
2022,1200401,36,649
2022,1200401,38,233
2022,1200401,41,1858
2022,1200401,42,931
2022,1200401,43,4083
2022,1200401,45,2777
2022,1200401,46,3634
2022,1200401,47,14571
2022,1200401,49,1706
2022,1200401,51,53
2022,1200401,52,262
2022,1200401,53,291
2022,1200401,55,512
2022,1200401,56,2425
2022,1200401,58,84
2022,1200401,59,41
2022,1200401,60,224
2022,1200401,61,244
2022,1200401,62,79
2022,1200401,63,164
2022,1200401,64,723
2022,1200401,65,128
2022,1200401,66,2607
2022,1200401,68,142
2022,1200401,69,878
2022,1200401,70,197
2022,1200401,71,1024
2022,1200401,72,109
2022,1200401,73,143
2022,1200401,74,138
2022,1200401,75,71
2022,1200401,77,257
2022,1200401,78,3070
2022,1200401,79,63
2022,1200401,80,2076
2022,1200401,81,3997
2022,1200401,82,2627
2022,1200401,84,39905
2022,1200401,85,5569
2022,1200401,86,4130
2022,1200401,87,35
2022,1200401,88,334
2022,1200401,90,45
2022,1200401,91,193
2022,1200401,93,435
2022,1200401,94,1063
2022,1200401,95,192
2022,1200401,96,368
2022,1200401,97,2
2022,1200401,99,4
2023,1200401,01,1176
2023,1200401,02,26
2023,1200401,03,6
2023,1200401,07,1
2023,1200401,08,20
2023,1200401,10,1618
2023,1200401,11,34
2023,1200401,13,12
2023,1200401,14,147
2023,1200401,15,151
2023,1200401,16,407
2023,1200401,17,7
2023,1200401,18,175
2023,1200401,19,3
2023,1200401,20,52
2023,1200401,22,127
2023,1200401,23,569
2023,1200401,25,121
2023,1200401,27,13
2023,1200401,28,14
2023,1200401,29,54
2023,1200401,30,50
2023,1200401,31,111
2023,1200401,32,46
2023,1200401,33,77
2023,1200401,35,770
2023,1200401,36,571
2023,1200401,38,246
2023,1200401,41,1795
2023,1200401,42,1112
2023,1200401,43,4719
2023,1200401,45,2845
2023,1200401,46,4324
2023,1200401,47,13860
2023,1200401,49,1874
2023,1200401,51,57
2023,1200401,52,324
2023,1200401,53,289
2023,1200401,55,502
2023,1200401,56,2547
2023,1200401,58,74
2023,1200401,59,38
2023,1200401,60,260
2023,1200401,61,322
2023,1200401,62,329
2023,1200401,63,211
2023,1200401,64,747
2023,1200401,65,140
2023,1200401,66,2284
2023,1200401,68,197
2023,1200401,69,915
2023,1200401,70,226
2023,1200401,71,991
2023,1200401,72,155
2023,1200401,73,260
2023,1200401,74,179
2023,1200401,75,78
2023,1200401,77,126
2023,1200401,78,3831
2023,1200401,79,67
2023,1200401,80,2401
2023,1200401,81,4300
2023,1200401,82,3391
2023,1200401,84,52648
2023,1200401,85,5614
2023,1200401,86,4368
2023,1200401,87,94
2023,1200401,88,346
2023,1200401,90,49
2023,1200401,91,268
2023,1200401,93,501
2023,1200401,94,1146
2023,1200401,95,197
2023,1200401,96,370
2023,1200401,99,4
2002,1501402,NA,278447
2003,1501402,NA,275925
2004,1501402,NA,286530
2005,1501402,NA,294983
2006,1501402,00,12732
2006,1501402,01,952
2006,1501402,02,120
2006,1501402,03,1359
2006,1501402,05,4
2006,1501402,06,32
2006,1501402,07,10
2006,1501402,08,35
2006,1501402,09,7
2006,1501402,10,3188
2006,1501402,11,1842
2006,1501402,12,75
2006,1501402,13,643
2006,1501402,14,518
2006,1501402,15,294
2006,1501402,16,4190
2006,1501402,17,622
2006,1501402,18,319
2006,1501402,19,231
2006,1501402,20,540
2006,1501402,21,67
2006,1501402,22,200
2006,1501402,23,310
2006,1501402,24,420
2006,1501402,25,256
2006,1501402,26,1
2006,1501402,27,63
2006,1501402,28,66
2006,1501402,29,36
2006,1501402,30,411
2006,1501402,31,173
2006,1501402,32,108
2006,1501402,33,463
2006,1501402,35,1672
2006,1501402,36,3
2006,1501402,37,1129
2006,1501402,38,481
2006,1501402,41,6810
2006,1501402,42,3589
2006,1501402,43,1990
2006,1501402,45,3592
2006,1501402,46,7224
2006,1501402,47,44171
2006,1501402,49,6937
2006,1501402,50,1739
2006,1501402,51,301
2006,1501402,52,1319
2006,1501402,53,1432
2006,1501402,55,2210
2006,1501402,56,5778
2006,1501402,58,919
2006,1501402,59,154
2006,1501402,60,852
2006,1501402,61,1601
2006,1501402,62,706
2006,1501402,63,783
2006,1501402,64,5419
2006,1501402,65,616
2006,1501402,66,702
2006,1501402,68,771
2006,1501402,69,1430
2006,1501402,70,227
2006,1501402,71,929
2006,1501402,72,2447
2006,1501402,73,530
2006,1501402,74,443
2006,1501402,75,32
2006,1501402,77,728
2006,1501402,78,2463
2006,1501402,79,446
2006,1501402,80,8324
2006,1501402,81,11205
2006,1501402,82,2579
2006,1501402,84,113468
2006,1501402,85,15057
2006,1501402,86,9614
2006,1501402,87,30
2006,1501402,88,391
2006,1501402,90,121
2006,1501402,91,3
2006,1501402,92,73
2006,1501402,93,1734
2006,1501402,94,8041
2006,1501402,95,739
2006,1501402,96,1313
2006,1501402,97,37
2006,1501402,99,10
2007,1501402,00,44180
2007,1501402,01,909
2007,1501402,02,127
2007,1501402,03,1309
2007,1501402,05,19
2007,1501402,06,28
2007,1501402,07,62
2007,1501402,08,34
2007,1501402,09,19
2007,1501402,10,4027
2007,1501402,11,1685
2007,1501402,12,100
2007,1501402,13,685
2007,1501402,14,565
2007,1501402,15,313
2007,1501402,16,3616
2007,1501402,17,687
2007,1501402,18,360
2007,1501402,19,234
2007,1501402,20,553
2007,1501402,21,72
2007,1501402,22,221
2007,1501402,23,468
2007,1501402,24,564
2007,1501402,25,312
2007,1501402,26,72
2007,1501402,27,41
2007,1501402,28,66
2007,1501402,29,37
2007,1501402,30,203
2007,1501402,31,146
2007,1501402,32,103
2007,1501402,33,363
2007,1501402,35,1752
2007,1501402,36,1
2007,1501402,37,903
2007,1501402,38,503
2007,1501402,41,8625
2007,1501402,42,2331
2007,1501402,43,1960
2007,1501402,45,4308
2007,1501402,46,8081
2007,1501402,47,47167
2007,1501402,49,7446
2007,1501402,50,2207
2007,1501402,51,524
2007,1501402,52,1317
2007,1501402,53,1680
2007,1501402,55,2430
2007,1501402,56,6141
2007,1501402,58,995
2007,1501402,59,120
2007,1501402,60,946
2007,1501402,61,1127
2007,1501402,62,819
2007,1501402,63,797
2007,1501402,64,4254
2007,1501402,65,626
2007,1501402,66,735
2007,1501402,68,447
2007,1501402,69,1502
2007,1501402,70,281
2007,1501402,71,1489
2007,1501402,72,2318
2007,1501402,73,538
2007,1501402,74,401
2007,1501402,75,41
2007,1501402,77,829
2007,1501402,78,1704
2007,1501402,79,478
2007,1501402,80,9700
2007,1501402,81,11666
2007,1501402,82,3403
2007,1501402,84,87665
2007,1501402,85,15635
2007,1501402,86,10756
2007,1501402,87,12
2007,1501402,88,421
2007,1501402,90,154
2007,1501402,91,2
2007,1501402,92,31
2007,1501402,93,1961
2007,1501402,94,8269
2007,1501402,95,637
2007,1501402,96,1432
2007,1501402,97,37
2007,1501402,99,7
2008,1501402,00,1677
2008,1501402,01,1179
2008,1501402,02,46
2008,1501402,03,1335
2008,1501402,06,34
2008,1501402,07,53
2008,1501402,08,34
2008,1501402,09,9
2008,1501402,10,3608
2008,1501402,11,1758
2008,1501402,12,100
2008,1501402,13,450
2008,1501402,14,526
2008,1501402,15,178
2008,1501402,16,2676
2008,1501402,17,721
2008,1501402,18,392
2008,1501402,19,260
2008,1501402,20,719
2008,1501402,21,50
2008,1501402,22,236
2008,1501402,23,439
2008,1501402,24,571
2008,1501402,25,285
2008,1501402,26,39
2008,1501402,27,90
2008,1501402,28,71
2008,1501402,29,46
2008,1501402,30,519
2008,1501402,31,140
2008,1501402,32,190
2008,1501402,33,496
2008,1501402,35,1796
2008,1501402,36,857
2008,1501402,37,1258
2008,1501402,38,644
2008,1501402,41,12146
2008,1501402,42,4108
2008,1501402,43,2235
2008,1501402,45,4824
2008,1501402,46,8113
2008,1501402,47,49401
2008,1501402,49,7748
2008,1501402,50,2412
2008,1501402,51,524
2008,1501402,52,1577
2008,1501402,53,1974
2008,1501402,55,2517
2008,1501402,56,6918
2008,1501402,58,1088
2008,1501402,59,163
2008,1501402,60,1022
2008,1501402,61,1171
2008,1501402,62,859
2008,1501402,63,633
2008,1501402,64,5872
2008,1501402,65,667
2008,1501402,66,648
2008,1501402,68,323
2008,1501402,69,1667
2008,1501402,70,425
2008,1501402,71,1253
2008,1501402,72,2294
2008,1501402,73,567
2008,1501402,74,428
2008,1501402,75,41
2008,1501402,77,1070
2008,1501402,78,1792
2008,1501402,79,606
2008,1501402,80,10650
2008,1501402,81,12939
2008,1501402,82,3837
2008,1501402,84,137283
2008,1501402,85,16966
2008,1501402,86,12581
2008,1501402,87,16
2008,1501402,88,551
2008,1501402,90,125
2008,1501402,91,7
2008,1501402,92,11
2008,1501402,93,2110
2008,1501402,94,7939
2008,1501402,95,773
2008,1501402,96,1435
2008,1501402,97,67
2008,1501402,99,19
2009,1501402,01,1012
2009,1501402,02,17
2009,1501402,03,898
2009,1501402,05,5
2009,1501402,06,32
2009,1501402,07,63
2009,1501402,08,59
2009,1501402,09,34
2009,1501402,10,3578
2009,1501402,11,1719
2009,1501402,12,85
2009,1501402,13,190
2009,1501402,14,614
2009,1501402,15,365
2009,1501402,16,1924
2009,1501402,17,790
2009,1501402,18,432
2009,1501402,19,255
2009,1501402,20,616
2009,1501402,21,58
2009,1501402,22,249
2009,1501402,23,497
2009,1501402,24,655
2009,1501402,25,283
2009,1501402,26,6
2009,1501402,27,89
2009,1501402,28,84
2009,1501402,29,49
2009,1501402,30,553
2009,1501402,31,171
2009,1501402,32,268
2009,1501402,33,291
2009,1501402,35,1771
2009,1501402,36,848
2009,1501402,37,1770
2009,1501402,38,955
2009,1501402,39,5
2009,1501402,41,13998
2009,1501402,42,2882
2009,1501402,43,2839
2009,1501402,45,5166
2009,1501402,46,8861
2009,1501402,47,51393
2009,1501402,49,8647
2009,1501402,50,2060
2009,1501402,51,536
2009,1501402,52,2072
2009,1501402,53,1670
2009,1501402,55,2531
2009,1501402,56,7475
2009,1501402,58,1024
2009,1501402,59,164
2009,1501402,60,1066
2009,1501402,61,923
2009,1501402,62,805
2009,1501402,63,578
2009,1501402,64,5970
2009,1501402,65,620
2009,1501402,66,698
2009,1501402,68,465
2009,1501402,69,1842
2009,1501402,70,369
2009,1501402,71,1147
2009,1501402,72,3107
2009,1501402,73,527
2009,1501402,74,418
2009,1501402,75,29
2009,1501402,77,1072
2009,1501402,78,1577
2009,1501402,79,492
2009,1501402,80,10934
2009,1501402,81,14917
2009,1501402,82,4623
2009,1501402,84,132864
2009,1501402,85,13196
2009,1501402,86,12778
2009,1501402,87,15
2009,1501402,88,621
2009,1501402,90,118
2009,1501402,91,267
2009,1501402,92,3
2009,1501402,93,2152
2009,1501402,94,8481
2009,1501402,95,705
2009,1501402,96,1581
2009,1501402,97,58
2009,1501402,99,19
2010,1501402,01,954
2010,1501402,02,23
2010,1501402,03,940
2010,1501402,05,1
2010,1501402,06,43
2010,1501402,07,96
2010,1501402,08,71
2010,1501402,09,1
2010,1501402,10,4286
2010,1501402,11,1969
2010,1501402,12,74
2010,1501402,13,61
2010,1501402,14,602
2010,1501402,15,396
2010,1501402,16,1834
2010,1501402,17,839
2010,1501402,18,457
2010,1501402,19,233
2010,1501402,20,847
2010,1501402,21,18
2010,1501402,22,222
2010,1501402,23,706
2010,1501402,24,523
2010,1501402,25,252
2010,1501402,26,4
2010,1501402,27,71
2010,1501402,28,92
2010,1501402,29,76
2010,1501402,30,512
2010,1501402,31,167
2010,1501402,32,292
2010,1501402,33,458
2010,1501402,35,1443
2010,1501402,36,844
2010,1501402,37,1004
2010,1501402,38,1373
2010,1501402,39,1
2010,1501402,41,15789
2010,1501402,42,4750
2010,1501402,43,3900
2010,1501402,45,5629
2010,1501402,46,9167
2010,1501402,47,56261
2010,1501402,49,9404
2010,1501402,50,2086
2010,1501402,51,719
2010,1501402,52,2770
2010,1501402,53,1515
2010,1501402,55,2580
2010,1501402,56,7666
2010,1501402,58,1080
2010,1501402,59,253
2010,1501402,60,1210
2010,1501402,61,1167
2010,1501402,62,747
2010,1501402,63,665
2010,1501402,64,5746
2010,1501402,65,683
2010,1501402,66,747
2010,1501402,68,410
2010,1501402,69,1958
2010,1501402,70,344
2010,1501402,71,1393
2010,1501402,72,2300
2010,1501402,73,534
2010,1501402,74,569
2010,1501402,75,31
2010,1501402,77,927
2010,1501402,78,3124
2010,1501402,79,505
2010,1501402,80,12039
2010,1501402,81,17406
