ano,mes,cnae_divisao,saldo_nacional,fonte
2008,1,12,2864,antigo
2008,1,13,2220,antigo
2008,1,14,1163,antigo
2008,1,15,4401,antigo
2008,1,16,1007,antigo
2008,1,17,642,antigo
2008,1,18,765,antigo
2008,1,19,4576,antigo
2008,1,20,702,antigo
2008,1,21,1436,antigo
2008,1,22,2862,antigo
2008,1,23,1917,antigo
2008,1,24,2430,antigo
2008,1,25,5724,antigo
2008,1,26,1693,antigo
2008,1,27,2121,antigo
2008,1,28,6318,antigo
2008,1,29,5342,antigo
2008,1,30,957,antigo
2008,1,31,751,antigo
2008,1,32,585,antigo
2008,1,33,2179,antigo
2008,1,35,-251,antigo
2008,1,36,157,antigo
2008,1,37,273,antigo
2008,1,38,1418,antigo
2008,1,39,-15,antigo
2008,1,41,21068,antigo
2008,1,42,12255,antigo
2008,1,43,6871,antigo
2008,1,45,6885,antigo
2008,1,46,8029,antigo
2008,1,47,-28089,antigo
2008,1,49,1654,antigo
2008,1,50,202,antigo
2008,1,51,1115,antigo
2008,1,52,1536,antigo
2008,1,53,449,antigo
2008,1,55,2056,antigo
2008,1,56,2963,antigo
2008,1,58,586,antigo
2008,1,59,9,antigo
2008,1,60,481,antigo
2008,1,61,9,antigo
2008,1,62,1290,antigo
2008,1,63,1292,antigo
2008,1,64,2590,antigo
2008,1,65,563,antigo
2008,1,66,-225,antigo
2008,1,68,655,antigo
2008,1,69,3129,antigo
2008,1,70,839,antigo
2008,1,71,3228,antigo
2008,1,72,96,antigo
2008,1,73,285,antigo
2008,1,74,-482,antigo
2008,1,75,52,antigo
2008,1,77,1877,antigo
2008,1,78,-704,antigo
2008,1,79,483,antigo
2008,1,80,3296,antigo
2008,1,81,7699,antigo
2008,1,82,4728,antigo
2008,1,84,57,antigo
2008,1,85,-5936,antigo
2008,1,86,5742,antigo
2008,1,87,146,antigo
2008,1,88,498,antigo
2008,1,90,-340,antigo
2008,1,91,133,antigo
2008,1,92,31,antigo
2008,1,93,1590,antigo
2008,1,94,3174,antigo
2008,1,95,542,antigo
2008,1,96,158,antigo
2008,1,97,8,antigo
2008,1,99,64,antigo
2008,2,00,1092,antigo
2008,2,01,19045,antigo
2008,2,02,-238,antigo
2008,2,03,435,antigo
2008,2,05,57,antigo
2008,2,06,88,antigo
2008,2,07,652,antigo
2008,2,08,-97,antigo
2008,2,09,143,antigo
2008,2,10,6360,antigo
2008,2,11,-344,antigo
2008,2,12,7242,antigo
2008,2,13,-445,antigo
2008,2,14,2891,antigo
2008,2,15,5197,antigo
2008,2,16,-1222,antigo
2008,2,17,307,antigo
2008,2,18,344,antigo
2008,2,19,4501,antigo
2008,2,20,280,antigo
2008,2,21,535,antigo
2008,2,22,1286,antigo
2008,2,23,1446,antigo
2008,2,24,2409,antigo
2008,2,25,4535,antigo
2008,2,26,1010,antigo
2008,2,27,1825,antigo
2008,2,28,4564,antigo
2008,2,29,3236,antigo
2008,2,30,375,antigo
2008,2,31,361,antigo
2008,2,32,701,antigo
2008,2,33,1132,antigo
2008,2,35,121,antigo
2008,2,36,73,antigo
2008,2,37,604,antigo
2008,2,38,495,antigo
2008,2,39,-1,antigo
2008,2,41,10277,antigo
2008,2,42,11977,antigo
2008,2,43,6206,antigo
2008,2,45,6702,antigo
2008,2,46,6757,antigo
2008,2,47,1632,antigo
2008,2,49,2885,antigo
2008,2,50,175,antigo
2008,2,51,758,antigo
2008,2,52,2236,antigo
2008,2,53,694,antigo
2008,2,55,-2498,antigo
2008,2,56,1828,antigo
2008,2,58,299,antigo
2008,2,59,-154,antigo
2008,2,60,303,antigo
2008,2,61,523,antigo
2008,2,62,1575,antigo
2008,2,63,1126,antigo
2008,2,64,1823,antigo
2008,2,65,378,antigo
2008,2,66,510,antigo
2008,2,68,616,antigo
2008,2,69,890,antigo
2008,2,70,141,antigo
2008,2,71,2498,antigo
2008,2,72,31,antigo
2008,2,73,352,antigo
2008,2,74,-107,antigo
2008,2,75,30,antigo
2008,2,77,1297,antigo
2008,2,78,-746,antigo
2008,2,79,-20,antigo
2008,2,80,3074,antigo
2008,2,81,4399,antigo
2008,2,82,4260,antigo
2008,2,84,15274,antigo
2008,2,85,31955,antigo
2008,2,86,3046,antigo
2008,2,87,454,antigo
2008,2,88,770,antigo
2008,2,90,24,antigo
2008,2,91,-31,antigo
2008,2,92,-78,antigo
2008,2,93,-272,antigo
2008,2,94,9354,antigo
2008,2,95,261,antigo
2008,2,96,437,antigo
2008,2,97,-5,antigo
2008,2,99,52,antigo
2008,3,00,1576,antigo
2008,3,01,12485,antigo
2008,3,02,-1116,antigo
2008,3,03,-9,antigo
2008,3,05,65,antigo
2008,3,06,-87,antigo
2008,3,07,813,antigo
2008,3,08,335,antigo
2008,3,09,343,antigo
2008,3,10,-6340,antigo
2008,3,11,555,antigo
2008,3,12,5190,antigo
2008,3,13,1965,antigo
2008,3,14,5198,antigo
2008,3,15,5503,antigo
2008,3,16,-3538,antigo
2008,3,17,264,antigo
2008,3,18,649,antigo
2008,3,19,5092,antigo
2008,3,20,633,antigo
2008,3,21,674,antigo
2008,3,22,1441,antigo
2008,3,23,840,antigo
2008,3,24,2321,antigo
2008,3,25,4834,antigo
2008,3,26,708,antigo
2008,3,27,1476,antigo
2008,3,28,4436,antigo
2008,3,29,4420,antigo
2008,3,30,1454,antigo
2008,3,31,1214,antigo
2008,3,32,855,antigo
2008,3,33,1597,antigo
2008,3,35,75,antigo
2008,3,36,116,antigo
2008,3,37,53,antigo
2008,3,38,1722,antigo
2008,3,39,-4,antigo
2008,3,41,12836,antigo
2008,3,42,16282,antigo
2008,3,43,5441,antigo
2008,3,45,7102,antigo
2008,3,46,9855,antigo
2008,3,47,3737,antigo
2008,3,49,9721,antigo
2008,3,50,219,antigo
2008,3,51,552,antigo
2008,3,52,2693,antigo
2008,3,53,382,antigo
2008,3,55,-1146,antigo
2008,3,56,1840,antigo
2008,3,58,364,antigo
2008,3,59,72,antigo
2008,3,60,406,antigo
2008,3,61,1713,antigo
2008,3,62,2297,antigo
2008,3,63,1928,antigo
2008,3,64,2247,antigo
2008,3,65,736,antigo
2008,3,66,824,antigo
2008,3,68,675,antigo
2008,3,69,1152,antigo
2008,3,70,848,antigo
2008,3,71,4016,antigo
2008,3,72,345,antigo
2008,3,73,504,antigo
2008,3,74,-614,antigo
2008,3,75,32,antigo
2008,3,77,1945,antigo
2008,3,78,-807,antigo
2008,3,79,283,antigo
2008,3,80,6901,antigo
2008,3,81,4332,antigo
2008,3,82,11289,antigo
2008,3,84,5686,antigo
2008,3,85,16855,antigo
2008,3,86,7280,antigo
2008,3,87,965,antigo
2008,3,88,404,antigo
2008,3,90,54,antigo
2008,3,91,105,antigo
2008,3,92,51,antigo
2008,3,93,-102,antigo
2008,3,94,5096,antigo
2008,3,95,296,antigo
2008,3,96,998,antigo
2008,3,97,43,antigo
2008,3,99,15,antigo
2008,4,00,1925,antigo
2008,4,01,35196,antigo
2008,4,02,1182,antigo
2008,4,03,102,antigo
2008,4,05,51,antigo
2008,4,06,283,antigo
2008,4,07,1008,antigo
2008,4,08,651,antigo
2008,4,09,239,antigo
2008,4,10,25870,antigo
2008,4,11,636,antigo
2008,4,12,1620,antigo
2008,4,13,796,antigo
2008,4,14,3660,antigo
2008,4,15,4967,antigo
2008,4,16,-587,antigo
2008,4,17,603,antigo
2008,4,18,523,antigo
2008,4,19,17777,antigo
2008,4,20,269,antigo
2008,4,21,533,antigo
2008,4,22,2348,antigo
2008,4,23,2791,antigo
2008,4,24,1912,antigo
2008,4,25,3276,antigo
2008,4,26,558,antigo
2008,4,27,1296,antigo
2008,4,28,3267,antigo
2008,4,29,4894,antigo
2008,4,30,1083,antigo
2008,4,31,1564,antigo
2008,4,32,1360,antigo
2008,4,33,-283,antigo
2008,4,35,311,antigo
2008,4,36,227,antigo
2008,4,37,-91,antigo
2008,4,38,1367,antigo
2008,4,39,26,antigo
2008,4,41,14917,antigo
2008,4,42,11564,antigo
2008,4,43,7044,antigo
2008,4,45,7098,antigo
2008,4,46,5581,antigo
2008,4,47,23470,antigo
2008,4,49,16908,antigo
2008,4,50,126,antigo
2008,4,51,306,antigo
2008,4,52,1453,antigo
2008,4,53,724,antigo
2008,4,55,101,antigo
2008,4,56,4714,antigo
2008,4,58,421,antigo
2008,4,59,50,antigo
2008,4,60,348,antigo
2008,4,61,348,antigo
2008,4,62,-70,antigo
2008,4,63,1150,antigo
2008,4,64,2036,antigo
2008,4,65,623,antigo
2008,4,66,451,antigo
2008,4,68,526,antigo
2008,4,69,1361,antigo
2008,4,70,1191,antigo
2008,4,71,4658,antigo
2008,4,72,261,antigo
2008,4,73,904,antigo
2008,4,74,289,antigo
2008,4,75,78,antigo
2008,4,77,2331,antigo
2008,4,78,4163,antigo
2008,4,79,477,antigo
2008,4,80,5125,antigo
2008,4,81,6104,antigo
2008,4,82,12278,antigo
2008,4,84,5194,antigo
2008,4,85,9016,antigo
2008,4,86,8732,antigo
2008,4,87,504,antigo
2008,4,88,546,antigo
2008,4,90,-61,antigo
2008,4,91,22,antigo
2008,4,92,3,antigo
2008,4,93,830,antigo
2008,4,94,5135,antigo
2008,4,95,777,antigo
2008,4,96,1445,antigo
2008,4,97,8,antigo
2008,4,99,52,antigo
2008,5,00,1051,antigo
2008,5,01,46336,antigo
2008,5,02,1527,antigo
2008,5,03,87,antigo
2008,5,05,39,antigo
2008,5,06,189,antigo
2008,5,07,976,antigo
2008,5,08,522,antigo
2008,5,09,378,antigo
2008,5,10,6637,antigo
2008,5,11,50,antigo
2008,5,12,-757,antigo
2008,5,13,1186,antigo
2008,5,14,3525,antigo
2008,5,15,1112,antigo
2008,5,16,-2768,antigo
2008,5,17,628,antigo
2008,5,18,470,antigo
2008,5,19,2819,antigo
2008,5,20,1213,antigo
2008,5,21,479,antigo
2008,5,22,2159,antigo
2008,5,23,1574,antigo
2008,5,24,1500,antigo
2008,5,25,2045,antigo
2008,5,26,1536,antigo
2008,5,27,786,antigo
2008,5,28,2502,antigo
2008,5,29,3484,antigo
2008,5,30,1531,antigo
2008,5,31,190,antigo
2008,5,32,1315,antigo
2008,5,33,86,antigo
2008,5,35,416,antigo
2008,5,36,-14,antigo
2008,5,37,85,antigo
2008,5,38,260,antigo
2008,5,39,23,antigo
2008,5,41,9056,antigo
2008,5,42,14862,antigo
2008,5,43,5729,antigo
2008,5,45,6258,antigo
2008,5,46,5058,antigo
2008,5,47,20127,antigo
2008,5,49,7081,antigo
2008,5,50,486,antigo
2008,5,51,-760,antigo
2008,5,52,752,antigo
2008,5,53,535,antigo
2008,5,55,-779,antigo
2008,5,56,2245,antigo
2008,5,58,535,antigo
2008,5,59,249,antigo
2008,5,60,12,antigo
2008,5,61,1554,antigo
2008,5,62,1618,antigo
2008,5,63,720,antigo
2008,5,64,2695,antigo
2008,5,65,630,antigo
2008,5,66,162,antigo
2008,5,68,577,antigo
2008,5,69,1037,antigo
2008,5,70,1018,antigo
2008,5,71,2817,antigo
2008,5,72,331,antigo
2008,5,73,-88,antigo
2008,5,74,-43,antigo
2008,5,75,26,antigo
2008,5,77,1192,antigo
2008,5,78,-581,antigo
2008,5,79,418,antigo
2008,5,80,1722,antigo
2008,5,81,3690,antigo
2008,5,82,7919,antigo
2008,5,84,2581,antigo
2008,5,85,7152,antigo
2008,5,86,5930,antigo
2008,5,87,562,antigo
2008,5,88,298,antigo
2008,5,90,74,antigo
2008,5,91,84,antigo
2008,5,92,-8,antigo
2008,5,93,-280,antigo
2008,5,94,1673,antigo
2008,5,95,342,antigo
2008,5,96,510,antigo
2008,5,97,7,antigo
2008,5,99,22,antigo
2008,6,00,1811,antigo
2008,6,01,91692,antigo
2008,6,02,2118,antigo
2008,6,03,398,antigo
2008,6,05,40,antigo
2008,6,06,237,antigo
2008,6,07,772,antigo
2008,6,08,542,antigo
2008,6,09,393,antigo
2008,6,10,6300,antigo
2008,6,11,31,antigo
2008,6,12,-2878,antigo
2008,6,13,1916,antigo
2008,6,14,5821,antigo
2008,6,15,2467,antigo
2008,6,16,46,antigo
2008,6,17,639,antigo
2008,6,18,888,antigo
2008,6,19,1750,antigo
2008,6,20,1752,antigo
2008,6,21,420,antigo
2008,6,22,3220,antigo
2008,6,23,3197,antigo
2008,6,24,1918,antigo
2008,6,25,3742,antigo
2008,6,26,1952,antigo
2008,6,27,1659,antigo
2008,6,28,3153,antigo
2008,6,29,4572,antigo
2008,6,30,1916,antigo
2008,6,31,337,antigo
2008,6,32,1564,antigo
2008,6,33,455,antigo
2008,6,35,-142,antigo
2008,6,36,314,antigo
2008,6,37,453,antigo
2008,6,38,906,antigo
2008,6,39,-9,antigo
2008,6,41,16137,antigo
2008,6,42,15442,antigo
2008,6,43,7141,antigo
2008,6,45,8052,antigo
2008,6,46,8807,antigo
2008,6,47,33824,antigo
2008,6,49,10890,antigo
2008,6,50,334,antigo
2008,6,51,223,antigo
2008,6,52,1969,antigo
2008,6,53,1083,antigo
2008,6,55,625,antigo
2008,6,56,8018,antigo
2008,6,58,401,antigo
2008,6,59,193,antigo
2008,6,60,255,antigo
2008,6,61,963,antigo
2008,6,62,935,antigo
2008,6,63,2117,antigo
2008,6,64,3670,antigo
2008,6,65,544,antigo
2008,6,66,624,antigo
2008,6,68,769,antigo
2008,6,69,1665,antigo
2008,6,70,1290,antigo
2008,6,71,4276,antigo
2008,6,72,-1780,antigo
2008,6,73,435,antigo
2008,6,74,-329,antigo
2008,6,75,45,antigo
2008,6,77,1332,antigo
2008,6,78,1310,antigo
2008,6,79,420,antigo
2008,6,80,3435,antigo
2008,6,81,6194,antigo
2008,6,82,8505,antigo
2008,6,84,3604,antigo
2008,6,85,-2135,antigo
2008,6,86,8704,antigo
2008,6,87,273,antigo
2008,6,88,624,antigo
2008,6,90,155,antigo
2008,6,91,65,antigo
2008,6,92,-82,antigo
2008,6,93,245,antigo
2008,6,94,-667,antigo
2008,6,95,876,antigo
2008,6,96,1576,antigo
2008,6,97,75,antigo
2008,6,99,-47,antigo
2008,7,00,1222,antigo
2008,7,01,46633,antigo
2008,7,02,681,antigo
2008,7,03,-262,antigo
2008,7,05,85,antigo
2008,7,06,139,antigo
2008,7,07,692,antigo
2008,7,08,499,antigo
2008,7,09,176,antigo
2008,7,10,-19,antigo
2008,7,11,354,antigo
2008,7,12,-3201,antigo
2008,7,13,1277,antigo
2008,7,14,3666,antigo
2008,7,15,3483,antigo
2008,7,16,-465,antigo
2008,7,17,-1,antigo
2008,7,18,335,antigo
2008,7,19,-1260,antigo
2008,7,20,2223,antigo
2008,7,21,521,antigo
2008,7,22,2784,antigo
2008,7,23,1830,antigo
2008,7,24,1875,antigo
2008,7,25,4503,antigo
2008,7,26,1256,antigo
2008,7,27,1580,antigo
2008,7,28,3439,antigo
2008,7,29,5391,antigo
2008,7,30,1281,antigo
2008,7,31,46,antigo
2008,7,32,815,antigo
2008,7,33,1467,antigo
2008,7,35,139,antigo
2008,7,36,102,antigo
2008,7,37,346,antigo
2008,7,38,639,antigo
2008,7,39,24,antigo
2008,7,41,15804,antigo
2008,7,42,13734,antigo
2008,7,43,7235,antigo
2008,7,45,4464,antigo
2008,7,46,6479,antigo
2008,7,47,15660,antigo
2008,7,49,7394,antigo
2008,7,50,195,antigo
2008,7,51,491,antigo
2008,7,52,1898,antigo
2008,7,53,617,antigo
2008,7,55,568,antigo
2008,7,56,3221,antigo
2008,7,58,330,antigo
2008,7,59,172,antigo
2008,7,60,319,antigo
2008,7,61,1425,antigo
2008,7,62,2296,antigo
2008,7,63,822,antigo
2008,7,64,2809,antigo
2008,7,65,720,antigo
2008,7,66,147,antigo
2008,7,68,444,antigo
2008,7,69,1689,antigo
2008,7,70,1637,antigo
2008,7,71,5272,antigo
2008,7,72,3084,antigo
2008,7,73,753,antigo
2008,7,74,-808,antigo
2008,7,75,-34,antigo
2008,7,77,942,antigo
2008,7,78,3141,antigo
2008,7,79,360,antigo
2008,7,80,3283,antigo
2008,7,81,3461,antigo
2008,7,82,1257,antigo
2008,7,84,6518,antigo
2008,7,85,-9208,antigo
2008,7,86,5206,antigo
2008,7,87,397,antigo
2008,7,88,248,antigo
2008,7,90,-19,antigo
2008,7,91,22,antigo
2008,7,92,43,antigo
2008,7,93,343,antigo
2008,7,94,2592,antigo
2008,7,95,328,antigo
2008,7,96,1208,antigo
2008,7,97,-27,antigo
2008,7,99,-9,antigo
2008,8,00,1477,antigo
2008,8,01,-733,antigo
2008,8,02,1282,antigo
2008,8,03,-96,antigo
2008,8,05,40,antigo
2008,8,06,356,antigo
2008,8,07,667,antigo
2008,8,08,481,antigo
2008,8,09,224,antigo
2008,8,10,8631,antigo
2008,8,11,902,antigo
2008,8,12,-7191,antigo
2008,8,13,34,antigo
2008,8,14,7702,antigo
2008,8,15,2853,antigo
2008,8,16,525,antigo
2008,8,17,721,antigo
2008,8,18,655,antigo
2008,8,19,4901,antigo
2008,8,20,1175,antigo
2008,8,21,224,antigo
2008,8,22,1887,antigo
2008,8,23,2824,antigo
2008,8,24,1942,antigo
2008,8,25,3333,antigo
2008,8,26,1614,antigo
2008,8,27,1487,antigo
2008,8,28,2999,antigo
2008,8,29,4003,antigo
2008,8,30,1156,antigo
2008,8,31,1783,antigo
2008,8,32,1212,antigo
2008,8,33,86,antigo
2008,8,35,156,antigo
2008,8,36,273,antigo
2008,8,37,302,antigo
2008,8,38,695,antigo
2008,8,39,-18,antigo
2008,8,41,13902,antigo
2008,8,42,15580,antigo
2008,8,43,8041,antigo
2008,8,45,8226,antigo
2008,8,46,9321,antigo
2008,8,47,39078,antigo
2008,8,49,8802,antigo
2008,8,50,52,antigo
2008,8,51,377,antigo
2008,8,52,2067,antigo
2008,8,53,965,antigo
2008,8,55,362,antigo
2008,8,56,7611,antigo
2008,8,58,569,antigo
2008,8,59,-148,antigo
2008,8,60,288,antigo
2008,8,61,216,antigo
2008,8,62,2683,antigo
2008,8,63,1352,antigo
2008,8,64,3321,antigo
2008,8,65,630,antigo
2008,8,66,739,antigo
2008,8,68,472,antigo
2008,8,69,1256,antigo
2008,8,70,612,antigo
2008,8,71,4264,antigo
2008,8,72,112,antigo
2008,8,73,1048,antigo
2008,8,74,-42,antigo
2008,8,75,64,antigo
2008,8,77,1425,antigo
2008,8,78,373,antigo
2008,8,79,394,antigo
2008,8,80,3836,antigo
2008,8,81,5993,antigo
2008,8,82,5413,antigo
2008,8,84,1540,antigo
2008,8,85,20006,antigo
2008,8,86,8293,antigo
2008,8,87,863,antigo
2008,8,88,781,antigo
2008,8,90,289,antigo
2008,8,91,-121,antigo
2008,8,92,-3,antigo
2008,8,93,541,antigo
2008,8,94,4237,antigo
2008,8,95,1195,antigo
2008,8,96,1592,antigo
2008,8,97,51,antigo
2008,8,99,40,antigo
2008,9,00,1581,antigo
2008,9,01,-24070,antigo
2008,9,02,341,antigo
2008,9,03,-14,antigo
2008,9,05,111,antigo
2008,9,06,470,antigo
2008,9,07,352,antigo
2008,9,08,484,antigo
2008,9,09,230,antigo
2008,9,10,61230,antigo
2008,9,11,1346,antigo
2008,9,12,-2124,antigo
2008,9,13,1453,antigo
2008,9,14,8256,antigo
2008,9,15,1818,antigo
2008,9,16,1204,antigo
2008,9,17,818,antigo
2008,9,18,1301,antigo
2008,9,19,1696,antigo
2008,9,20,3318,antigo
2008,9,21,461,antigo
2008,9,22,3555,antigo
2008,9,23,2522,antigo
2008,9,24,2605,antigo
2008,9,25,5945,antigo
2008,9,26,2220,antigo
2008,9,27,1310,antigo
2008,9,28,2312,antigo
2008,9,29,2428,antigo
2008,9,30,1018,antigo
2008,9,31,2061,antigo
2008,9,32,1494,antigo
2008,9,33,1246,antigo
2008,9,35,432,antigo
2008,9,36,-17,antigo
2008,9,37,220,antigo
2008,9,38,662,antigo
2008,9,39,38,antigo
2008,9,41,14548,antigo
2008,9,42,14605,antigo
2008,9,43,5413,antigo
2008,9,45,5849,antigo
2008,9,46,10296,antigo
2008,9,47,39038,antigo
2008,9,49,9586,antigo
2008,9,50,78,antigo
2008,9,51,-92,antigo
2008,9,52,3586,antigo
2008,9,53,1021,antigo
2008,9,55,1036,antigo
2008,9,56,8197,antigo
2008,9,58,875,antigo
2008,9,59,26,antigo
2008,9,60,257,antigo
2008,9,61,1296,antigo
2008,9,62,8333,antigo
2008,9,63,669,antigo
2008,9,64,2701,antigo
2008,9,65,385,antigo
2008,9,66,-48,antigo
2008,9,68,884,antigo
2008,9,69,1762,antigo
2008,9,70,194,antigo
2008,9,71,4522,antigo
2008,9,72,-220,antigo
2008,9,73,580,antigo
2008,9,74,92,antigo
2008,9,75,6,antigo
2008,9,77,1212,antigo
2008,9,78,8474,antigo
2008,9,79,738,antigo
2008,9,80,4085,antigo
2008,9,81,4836,antigo
2008,9,82,12613,antigo
2008,9,84,909,antigo
2008,9,85,8898,antigo
2008,9,86,7238,antigo
2008,9,87,318,antigo
2008,9,88,552,antigo
2008,9,90,246,antigo
2008,9,91,-8,antigo
2008,9,92,8,antigo
2008,9,93,906,antigo
2008,9,94,3922,antigo
2008,9,95,406,antigo
2008,9,96,1624,antigo
2008,9,97,55,antigo
2008,9,99,21,antigo
2008,10,00,974,antigo
2008,10,01,-35948,antigo
2008,10,02,-2266,antigo
2008,10,03,-101,antigo
2008,10,05,29,antigo
2008,10,06,97,antigo
2008,10,07,245,antigo
2008,10,08,-390,antigo
2008,10,09,259,antigo
2008,10,10,3159,antigo
2008,10,11,1459,antigo
2008,10,12,-214,antigo
2008,10,13,-467,antigo
2008,10,14,4237,antigo
2008,10,15,-4336,antigo
2008,10,16,-503,antigo
2008,10,17,430,antigo
2008,10,18,755,antigo
2008,10,19,-490,antigo
2008,10,20,84,antigo
2008,10,21,-92,antigo
2008,10,22,159,antigo
2008,10,23,434,antigo
2008,10,24,395,antigo
2008,10,25,1582,antigo
2008,10,26,-277,antigo
2008,10,27,731,antigo
2008,10,28,-582,antigo
2008,10,29,-1712,antigo
2008,10,30,359,antigo
2008,10,31,855,antigo
2008,10,32,272,antigo
2008,10,33,-134,antigo
2008,10,35,168,antigo
2008,10,36,-76,antigo
2008,10,37,-145,antigo
2008,10,38,-761,antigo
2008,10,39,-14,antigo
2008,10,41,-102,antigo
2008,10,42,1838,antigo
2008,10,43,1268,antigo
2008,10,45,1547,antigo
2008,10,46,8462,antigo
2008,10,47,45797,antigo
2008,10,49,6434,antigo
2008,10,50,116,antigo
2008,10,51,249,antigo
2008,10,52,2313,antigo
2008,10,53,637,antigo
2008,10,55,917,antigo
2008,10,56,6344,antigo
2008,10,58,398,antigo
2008,10,59,111,antigo
2008,10,60,269,antigo
2008,10,61,1528,antigo
2008,10,62,-10432,antigo
2008,10,63,725,antigo
2008,10,64,1237,antigo
2008,10,65,608,antigo
2008,10,66,-987,antigo
2008,10,68,454,antigo
2008,10,69,1188,antigo
2008,10,70,166,antigo
2008,10,71,2659,antigo
2008,10,72,-728,antigo
2008,10,73,796,antigo
2008,10,74,-213,antigo
2008,10,75,49,antigo
2008,10,77,831,antigo
2008,10,78,259,antigo
2008,10,79,364,antigo
2008,10,80,482,antigo
2008,10,81,123,antigo
2008,10,82,7833,antigo
2008,10,84,-1186,antigo
2008,10,85,3523,antigo
2008,10,86,5414,antigo
2008,10,87,371,antigo
2008,10,88,272,antigo
2008,10,90,237,antigo
2008,10,91,41,antigo
2008,10,92,-45,antigo
2008,10,93,257,antigo
2008,10,94,-521,antigo
2008,10,95,493,antigo
2008,10,96,892,antigo
2008,10,97,10,antigo
2008,10,99,-72,antigo
2008,11,00,739,antigo
2008,11,01,-44652,antigo
2008,11,02,-4726,antigo
2008,11,03,-755,antigo
2008,11,05,-35,antigo
2008,11,06,203,antigo
2008,11,07,-558,antigo
2008,11,08,-761,antigo
2008,11,09,207,antigo
2008,11,10,-9992,antigo
2008,11,11,699,antigo
2008,11,12,-18,antigo
2008,11,13,-4532,antigo
2008,11,14,-2423,antigo
2008,11,15,-12310,antigo
2008,11,16,-3609,antigo
2008,11,17,-396,antigo
2008,11,18,-176,antigo
2008,11,19,-6987,antigo
2008,11,20,-1751,antigo
2008,11,21,-137,antigo
2008,11,22,-7487,antigo
2008,11,23,-82,antigo
2008,11,24,-4979,antigo
2008,11,25,-5661,antigo
2008,11,26,-2968,antigo
2008,11,27,-1531,antigo
2008,11,28,-3379,antigo
2008,11,29,-11829,antigo
2008,11,30,-984,antigo
2008,11,31,-719,antigo
2008,11,32,-1553,antigo
2008,11,33,-571,antigo
2008,11,35,62,antigo
2008,11,36,-19,antigo
2008,11,37,-79,antigo
2008,11,38,-1170,antigo
2008,11,39,-15,antigo
2008,11,41,-8501,antigo
2008,11,42,-11897,antigo
2008,11,43,-2493,antigo
2008,11,45,-4998,antigo
2008,11,46,6377,antigo
2008,11,47,77068,antigo
2008,11,49,1794,antigo
2008,11,50,-246,antigo
2008,11,51,104,antigo
2008,11,52,2236,antigo
2008,11,53,501,antigo
2008,11,55,2008,antigo
2008,11,56,11514,antigo
2008,11,58,-19,antigo
2008,11,59,-68,antigo
2008,11,60,193,antigo
2008,11,61,1070,antigo
2008,11,62,1768,antigo
2008,11,63,49,antigo
2008,11,64,-148,antigo
2008,11,65,945,antigo
2008,11,66,-820,antigo
2008,11,68,196,antigo
2008,11,69,1176,antigo
2008,11,70,1028,antigo
2008,11,71,958,antigo
2008,11,72,-180,antigo
2008,11,73,477,antigo
2008,11,74,-264,antigo
2008,11,75,67,antigo
2008,11,77,-381,antigo
2008,11,78,-1822,antigo
2008,11,79,416,antigo
2008,11,80,2196,antigo
2008,11,81,606,antigo
2008,11,82,8815,antigo
2008,11,84,-1854,antigo
2008,11,85,-452,antigo
2008,11,86,6484,antigo
2008,11,87,-272,antigo
2008,11,88,-57,antigo
2008,11,90,656,antigo
2008,11,91,311,antigo
2008,11,92,3,antigo
2008,11,93,632,antigo
2008,11,94,-2451,antigo
2008,11,95,262,antigo
2008,11,96,1218,antigo
2008,11,97,-66,antigo
2008,11,99,-26,antigo
2008,12,00,-2173,antigo
2008,12,01,-124830,antigo
2008,12,02,-7801,antigo
2008,12,03,-550,antigo
2008,12,05,4,antigo
2008,12,06,72,antigo
2008,12,07,-1690,antigo
2008,12,08,-1370,antigo
2008,12,09,92,antigo
2008,12,10,-79969,antigo
2008,12,11,-982,antigo
2008,12,12,-109,antigo
2008,12,13,-7522,antigo
2008,12,14,-21342,antigo
2008,12,15,-31384,antigo
2008,12,16,-7365,antigo
2008,12,17,-2152,antigo
2008,12,18,-1243,antigo
2008,12,19,-24893,antigo
2008,12,20,-3263,antigo
2008,12,21,-1271,antigo
2008,12,22,-12576,antigo
2008,12,23,-6270,antigo
2008,12,24,-6381,antigo
2008,12,25,-10502,antigo
2008,12,26,-9090,antigo
2008,12,27,-4406,antigo
2008,12,28,-9416,antigo
2008,12,29,-13423,antigo
2008,12,30,-2337,antigo
2008,12,31,-5220,antigo
2008,12,32,-3667,antigo
2008,12,33,-2597,antigo
2008,12,35,-271,antigo
2008,12,36,-185,antigo
2008,12,37,-325,antigo
2008,12,38,-910,antigo
2008,12,39,-32,antigo
2008,12,41,-37224,antigo
2008,12,42,-33285,antigo
2008,12,43,-12821,antigo
2008,12,45,-11137,antigo
2008,12,46,-9454,antigo
2008,12,47,3104,antigo
2008,12,49,-17291,antigo
2008,12,50,-375,antigo
2008,12,51,172,antigo
2008,12,52,202,antigo
2008,12,53,231,antigo
2008,12,55,2443,antigo
2008,12,56,-971,antigo
2008,12,58,-924,antigo
2008,12,59,32,antigo
2008,12,60,-248,antigo
2008,12,61,162,antigo
2008,12,62,136,antigo
2008,12,63,-1088,antigo
2008,12,64,-1617,antigo
2008,12,65,578,antigo
2008,12,66,-1472,antigo
2008,12,68,-205,antigo
2008,12,69,-965,antigo
2008,12,70,368,antigo
