ano,mes,id_municipio,cnae_divisao,saldo_municipio,fonte
2008,9,1200401,97,-2,antigo
2008,10,1200401,00,-6,antigo
2008,10,1200401,01,16,antigo
2008,10,1200401,02,-12,antigo
2008,10,1200401,10,-11,antigo
2008,10,1200401,11,-10,antigo
2008,10,1200401,13,-4,antigo
2008,10,1200401,14,1,antigo
2008,10,1200401,15,-3,antigo
2008,10,1200401,16,-53,antigo
2008,10,1200401,17,-1,antigo
2008,10,1200401,18,-1,antigo
2008,10,1200401,20,-2,antigo
2008,10,1200401,22,3,antigo
2008,10,1200401,23,7,antigo
2008,10,1200401,24,-2,antigo
2008,10,1200401,25,0,antigo
2008,10,1200401,27,1,antigo
2008,10,1200401,29,0,antigo
2008,10,1200401,31,2,antigo
2008,10,1200401,32,-1,antigo
2008,10,1200401,33,3,antigo
2008,10,1200401,35,-2,antigo
2008,10,1200401,36,-1,antigo
2008,10,1200401,38,-3,antigo
2008,10,1200401,41,-7,antigo
2008,10,1200401,42,-67,antigo
2008,10,1200401,43,43,antigo
2008,10,1200401,45,-10,antigo
2008,10,1200401,46,49,antigo
2008,10,1200401,47,39,antigo
2008,10,1200401,49,24,antigo
2008,10,1200401,51,2,antigo
2008,10,1200401,52,-3,antigo
2008,10,1200401,55,9,antigo
2008,10,1200401,56,9,antigo
2008,10,1200401,58,-1,antigo
2008,10,1200401,59,-1,antigo
2008,10,1200401,60,1,antigo
2008,10,1200401,61,-4,antigo
2008,10,1200401,62,2,antigo
2008,10,1200401,63,-9,antigo
2008,10,1200401,64,1,antigo
2008,10,1200401,65,1,antigo
2008,10,1200401,66,0,antigo
2008,10,1200401,68,-3,antigo
2008,10,1200401,69,3,antigo
2008,10,1200401,71,31,antigo
2008,10,1200401,72,1,antigo
2008,10,1200401,75,0,antigo
2008,10,1200401,77,3,antigo
2008,10,1200401,79,20,antigo
2008,10,1200401,80,36,antigo
2008,10,1200401,81,-7,antigo
2008,10,1200401,82,-11,antigo
2008,10,1200401,84,-19,antigo
2008,10,1200401,85,-1,antigo
2008,10,1200401,86,0,antigo
2008,10,1200401,87,-1,antigo
2008,10,1200401,88,2,antigo
2008,10,1200401,93,-9,antigo
2008,10,1200401,94,-39,antigo
2008,10,1200401,95,-1,antigo
2008,10,1200401,96,1,antigo
2008,10,1200401,97,-1,antigo
2008,11,1200401,00,-13,antigo
2008,11,1200401,01,-3,antigo
2008,11,1200401,02,5,antigo
2008,11,1200401,08,0,antigo
2008,11,1200401,10,-26,antigo
2008,11,1200401,11,0,antigo
2008,11,1200401,12,1,antigo
2008,11,1200401,13,-5,antigo
2008,11,1200401,14,1,antigo
2008,11,1200401,15,3,antigo
2008,11,1200401,16,-29,antigo
2008,11,1200401,18,0,antigo
2008,11,1200401,22,-1,antigo
2008,11,1200401,23,-15,antigo
2008,11,1200401,24,0,antigo
2008,11,1200401,25,1,antigo
2008,11,1200401,27,0,antigo
2008,11,1200401,28,1,antigo
2008,11,1200401,29,0,antigo
2008,11,1200401,31,10,antigo
2008,11,1200401,32,-1,antigo
2008,11,1200401,33,0,antigo
2008,11,1200401,35,0,antigo
2008,11,1200401,36,1,antigo
2008,11,1200401,38,-1,antigo
2008,11,1200401,41,-103,antigo
2008,11,1200401,42,-168,antigo
2008,11,1200401,43,41,antigo
2008,11,1200401,45,7,antigo
2008,11,1200401,46,-2,antigo
2008,11,1200401,47,156,antigo
2008,11,1200401,49,28,antigo
2008,11,1200401,51,2,antigo
2008,11,1200401,52,4,antigo
2008,11,1200401,55,-3,antigo
2008,11,1200401,56,-20,antigo
2008,11,1200401,58,-1,antigo
2008,11,1200401,60,4,antigo
2008,11,1200401,61,-1,antigo
2008,11,1200401,62,-4,antigo
2008,11,1200401,63,3,antigo
2008,11,1200401,64,-1,antigo
2008,11,1200401,65,2,antigo
2008,11,1200401,66,-1,antigo
2008,11,1200401,68,2,antigo
2008,11,1200401,69,-3,antigo
2008,11,1200401,70,-2,antigo
2008,11,1200401,71,-35,antigo
2008,11,1200401,72,-1,antigo
2008,11,1200401,77,12,antigo
2008,11,1200401,79,-2,antigo
2008,11,1200401,80,16,antigo
2008,11,1200401,81,-3,antigo
2008,11,1200401,82,12,antigo
2008,11,1200401,84,-21,antigo
2008,11,1200401,85,-8,antigo
2008,11,1200401,86,-3,antigo
2008,11,1200401,88,4,antigo
2008,11,1200401,93,-13,antigo
2008,11,1200401,94,-8,antigo
2008,11,1200401,95,0,antigo
2008,11,1200401,96,0,antigo
2008,12,1200401,00,-16,antigo
2008,12,1200401,01,-64,antigo
2008,12,1200401,02,-11,antigo
2008,12,1200401,08,-3,antigo
2008,12,1200401,10,-2,antigo
2008,12,1200401,11,-7,antigo
2008,12,1200401,13,0,antigo
2008,12,1200401,14,2,antigo
2008,12,1200401,16,-51,antigo
2008,12,1200401,20,1,antigo
2008,12,1200401,22,2,antigo
2008,12,1200401,23,-17,antigo
2008,12,1200401,24,0,antigo
2008,12,1200401,25,-3,antigo
2008,12,1200401,26,-1,antigo
2008,12,1200401,27,1,antigo
2008,12,1200401,28,-1,antigo
2008,12,1200401,31,-4,antigo
2008,12,1200401,33,0,antigo
2008,12,1200401,35,-12,antigo
2008,12,1200401,36,-1,antigo
2008,12,1200401,38,1,antigo
2008,12,1200401,41,-281,antigo
2008,12,1200401,42,-48,antigo
2008,12,1200401,43,-148,antigo
2008,12,1200401,45,5,antigo
2008,12,1200401,46,-34,antigo
2008,12,1200401,47,-26,antigo
2008,12,1200401,49,0,antigo
2008,12,1200401,51,2,antigo
2008,12,1200401,52,1,antigo
2008,12,1200401,53,6,antigo
2008,12,1200401,55,-7,antigo
2008,12,1200401,56,-18,antigo
2008,12,1200401,59,-1,antigo
2008,12,1200401,60,-2,antigo
2008,12,1200401,61,-3,antigo
2008,12,1200401,62,-3,antigo
2008,12,1200401,63,-4,antigo
2008,12,1200401,64,0,antigo
2008,12,1200401,65,0,antigo
2008,12,1200401,66,-3,antigo
2008,12,1200401,68,1,antigo
2008,12,1200401,69,8,antigo
2008,12,1200401,71,-9,antigo
2008,12,1200401,72,-1,antigo
2008,12,1200401,73,-3,antigo
2008,12,1200401,77,9,antigo
2008,12,1200401,78,-2,antigo
2008,12,1200401,79,-6,antigo
2008,12,1200401,80,-3,antigo
2008,12,1200401,81,-4,antigo
2008,12,1200401,82,-6,antigo
2008,12,1200401,84,-443,antigo
2008,12,1200401,85,-38,antigo
2008,12,1200401,86,-74,antigo
2008,12,1200401,87,-1,antigo
2008,12,1200401,88,-1,antigo
2008,12,1200401,90,-2,antigo
2008,12,1200401,93,-2,antigo
2008,12,1200401,94,5,antigo
2008,12,1200401,95,-1,antigo
2008,12,1200401,96,-4,antigo
2008,12,1200401,97,0,antigo
2009,1,1200401,01,-27,antigo
2009,1,1200401,03,0,antigo
2009,1,1200401,10,6,antigo
2009,1,1200401,11,2,antigo
2009,1,1200401,13,3,antigo
2009,1,1200401,14,-2,antigo
2009,1,1200401,15,1,antigo
2009,1,1200401,16,-24,antigo
2009,1,1200401,18,-2,antigo
2009,1,1200401,22,1,antigo
2009,1,1200401,23,3,antigo
2009,1,1200401,24,-2,antigo
2009,1,1200401,25,-1,antigo
2009,1,1200401,27,2,antigo
2009,1,1200401,28,-2,antigo
2009,1,1200401,29,1,antigo
2009,1,1200401,31,14,antigo
2009,1,1200401,33,2,antigo
2009,1,1200401,35,-1,antigo
2009,1,1200401,36,-3,antigo
2009,1,1200401,38,12,antigo
2009,1,1200401,41,-62,antigo
2009,1,1200401,42,-8,antigo
2009,1,1200401,43,-86,antigo
2009,1,1200401,45,-7,antigo
2009,1,1200401,46,24,antigo
2009,1,1200401,47,-53,antigo
2009,1,1200401,49,-19,antigo
2009,1,1200401,51,-1,antigo
2009,1,1200401,53,-1,antigo
2009,1,1200401,55,5,antigo
2009,1,1200401,56,8,antigo
2009,1,1200401,60,-1,antigo
2009,1,1200401,61,-1,antigo
2009,1,1200401,62,-4,antigo
2009,1,1200401,63,-2,antigo
2009,1,1200401,64,0,antigo
2009,1,1200401,65,-6,antigo
2009,1,1200401,66,-1,antigo
2009,1,1200401,68,4,antigo
2009,1,1200401,69,10,antigo
2009,1,1200401,71,-7,antigo
2009,1,1200401,72,3,antigo
2009,1,1200401,75,1,antigo
2009,1,1200401,77,-3,antigo
2009,1,1200401,79,2,antigo
2009,1,1200401,80,10,antigo
2009,1,1200401,81,-1,antigo
2009,1,1200401,82,-6,antigo
2009,1,1200401,84,256,antigo
2009,1,1200401,85,-39,antigo
2009,1,1200401,86,-9,antigo
2009,1,1200401,88,-6,antigo
2009,1,1200401,90,-1,antigo
2009,1,1200401,93,3,antigo
2009,1,1200401,94,-3,antigo
2009,1,1200401,95,1,antigo
2009,1,1200401,96,2,antigo
2009,1,1200401,97,-1,antigo
2009,2,1200401,01,13,antigo
2009,2,1200401,02,-1,antigo
2009,2,1200401,10,-33,antigo
2009,2,1200401,11,-7,antigo
2009,2,1200401,13,-6,antigo
2009,2,1200401,14,-4,antigo
2009,2,1200401,15,9,antigo
2009,2,1200401,16,-17,antigo
2009,2,1200401,18,3,antigo
2009,2,1200401,22,-2,antigo
2009,2,1200401,23,8,antigo
2009,2,1200401,24,1,antigo
2009,2,1200401,25,-4,antigo
2009,2,1200401,27,3,antigo
2009,2,1200401,29,-2,antigo
2009,2,1200401,31,1,antigo
2009,2,1200401,32,1,antigo
2009,2,1200401,33,1,antigo
2009,2,1200401,35,25,antigo
2009,2,1200401,38,-9,antigo
2009,2,1200401,41,91,antigo
2009,2,1200401,42,-5,antigo
2009,2,1200401,43,-32,antigo
2009,2,1200401,45,-13,antigo
2009,2,1200401,46,7,antigo
2009,2,1200401,47,-101,antigo
2009,2,1200401,49,-28,antigo
2009,2,1200401,51,-2,antigo
2009,2,1200401,52,8,antigo
2009,2,1200401,53,0,antigo
2009,2,1200401,55,-4,antigo
2009,2,1200401,56,-21,antigo
2009,2,1200401,58,2,antigo
2009,2,1200401,59,1,antigo
2009,2,1200401,60,2,antigo
2009,2,1200401,61,-2,antigo
2009,2,1200401,62,-3,antigo
2009,2,1200401,63,1,antigo
2009,2,1200401,64,2,antigo
2009,2,1200401,65,10,antigo
2009,2,1200401,68,2,antigo
2009,2,1200401,69,-4,antigo
2009,2,1200401,71,-1,antigo
2009,2,1200401,72,-1,antigo
2009,2,1200401,73,1,antigo
2009,2,1200401,74,4,antigo
2009,2,1200401,75,1,antigo
2009,2,1200401,77,-1,antigo
2009,2,1200401,79,-2,antigo
2009,2,1200401,80,-4,antigo
2009,2,1200401,81,5,antigo
2009,2,1200401,82,1,antigo
2009,2,1200401,84,4,antigo
2009,2,1200401,85,27,antigo
2009,2,1200401,86,8,antigo
2009,2,1200401,88,7,antigo
2009,2,1200401,94,2,antigo
2009,2,1200401,96,-2,antigo
2009,3,1200401,01,-10,antigo
2009,3,1200401,03,-1,antigo
2009,3,1200401,08,1,antigo
2009,3,1200401,10,1,antigo
2009,3,1200401,11,17,antigo
2009,3,1200401,13,-44,antigo
2009,3,1200401,14,8,antigo
2009,3,1200401,15,-5,antigo
2009,3,1200401,16,-25,antigo
2009,3,1200401,22,1,antigo
2009,3,1200401,23,10,antigo
2009,3,1200401,24,1,antigo
2009,3,1200401,25,-1,antigo
2009,3,1200401,26,-3,antigo
2009,3,1200401,27,1,antigo
2009,3,1200401,28,-2,antigo
2009,3,1200401,29,-1,antigo
2009,3,1200401,31,-17,antigo
2009,3,1200401,32,1,antigo
2009,3,1200401,33,0,antigo
2009,3,1200401,35,6,antigo
2009,3,1200401,38,11,antigo
2009,3,1200401,41,73,antigo
2009,3,1200401,42,-63,antigo
2009,3,1200401,43,20,antigo
2009,3,1200401,45,-32,antigo
2009,3,1200401,46,24,antigo
2009,3,1200401,47,-189,antigo
2009,3,1200401,49,15,antigo
2009,3,1200401,51,3,antigo
2009,3,1200401,52,-3,antigo
2009,3,1200401,53,0,antigo
2009,3,1200401,55,-9,antigo
2009,3,1200401,56,12,antigo
2009,3,1200401,60,-1,antigo
2009,3,1200401,61,-3,antigo
2009,3,1200401,62,1,antigo
2009,3,1200401,63,-7,antigo
2009,3,1200401,64,3,antigo
2009,3,1200401,65,6,antigo
2009,3,1200401,66,-2,antigo
2009,3,1200401,68,17,antigo
2009,3,1200401,69,5,antigo
2009,3,1200401,71,-9,antigo
2009,3,1200401,73,1,antigo
2009,3,1200401,77,3,antigo
2009,3,1200401,79,-4,antigo
2009,3,1200401,80,-7,antigo
2009,3,1200401,81,2,antigo
2009,3,1200401,82,-5,antigo
2009,3,1200401,84,29,antigo
2009,3,1200401,85,39,antigo
2009,3,1200401,86,15,antigo
2009,3,1200401,88,-5,antigo
2009,3,1200401,93,-4,antigo
2009,3,1200401,94,-6,antigo
2009,3,1200401,95,0,antigo
2009,3,1200401,96,0,antigo
2009,3,1200401,97,-1,antigo
2009,4,1200401,01,-22,antigo
2009,4,1200401,08,0,antigo
2009,4,1200401,10,26,antigo
2009,4,1200401,11,-11,antigo
2009,4,1200401,14,2,antigo
2009,4,1200401,15,-2,antigo
2009,4,1200401,16,-8,antigo
2009,4,1200401,17,-1,antigo
2009,4,1200401,18,0,antigo
2009,4,1200401,20,-1,antigo
2009,4,1200401,22,5,antigo
2009,4,1200401,23,4,antigo
2009,4,1200401,25,-1,antigo
2009,4,1200401,26,-1,antigo
2009,4,1200401,27,-2,antigo
2009,4,1200401,28,1,antigo
2009,4,1200401,31,-12,antigo
2009,4,1200401,32,4,antigo
2009,4,1200401,33,0,antigo
2009,4,1200401,35,11,antigo
2009,4,1200401,38,-2,antigo
2009,4,1200401,41,247,antigo
2009,4,1200401,42,126,antigo
2009,4,1200401,43,33,antigo
2009,4,1200401,45,17,antigo
2009,4,1200401,46,23,antigo
2009,4,1200401,47,36,antigo
2009,4,1200401,49,9,antigo
2009,4,1200401,51,10,antigo
2009,4,1200401,52,2,antigo
2009,4,1200401,55,-2,antigo
2009,4,1200401,56,-4,antigo
2009,4,1200401,58,-2,antigo
2009,4,1200401,60,3,antigo
2009,4,1200401,61,0,antigo
2009,4,1200401,62,1,antigo
2009,4,1200401,63,0,antigo
2009,4,1200401,64,-3,antigo
2009,4,1200401,65,-2,antigo
2009,4,1200401,66,0,antigo
2009,4,1200401,68,-2,antigo
2009,4,1200401,69,2,antigo
2009,4,1200401,70,1,antigo
2009,4,1200401,71,2,antigo
2009,4,1200401,72,1,antigo
2009,4,1200401,74,1,antigo
2009,4,1200401,77,1,antigo
2009,4,1200401,79,-8,antigo
2009,4,1200401,80,24,antigo
2009,4,1200401,81,-33,antigo
2009,4,1200401,82,-9,antigo
2009,4,1200401,84,11,antigo
2009,4,1200401,85,27,antigo
2009,4,1200401,86,1,antigo
2009,4,1200401,87,1,antigo
2009,4,1200401,88,10,antigo
2009,4,1200401,93,0,antigo
2009,4,1200401,94,8,antigo
2009,4,1200401,95,2,antigo
2009,4,1200401,96,-9,antigo
2009,5,1200401,01,-20,antigo
2009,5,1200401,02,13,antigo
2009,5,1200401,08,-2,antigo
2009,5,1200401,10,6,antigo
2009,5,1200401,11,2,antigo
2009,5,1200401,14,-4,antigo
2009,5,1200401,15,1,antigo
2009,5,1200401,16,13,antigo
2009,5,1200401,18,-1,antigo
2009,5,1200401,20,-1,antigo
2009,5,1200401,22,9,antigo
2009,5,1200401,23,-5,antigo
2009,5,1200401,24,4,antigo
2009,5,1200401,25,4,antigo
2009,5,1200401,27,5,antigo
2009,5,1200401,28,2,antigo
2009,5,1200401,29,1,antigo
2009,5,1200401,31,4,antigo
2009,5,1200401,32,-2,antigo
2009,5,1200401,35,0,antigo
2009,5,1200401,36,1,antigo
2009,5,1200401,38,-2,antigo
2009,5,1200401,41,80,antigo
2009,5,1200401,42,109,antigo
2009,5,1200401,43,44,antigo
2009,5,1200401,45,2,antigo
2009,5,1200401,46,26,antigo
2009,5,1200401,47,-14,antigo
2009,5,1200401,49,-19,antigo
2009,5,1200401,51,-1,antigo
2009,5,1200401,52,1,antigo
2009,5,1200401,53,8,antigo
2009,5,1200401,55,-13,antigo
2009,5,1200401,56,16,antigo
2009,5,1200401,58,2,antigo
2009,5,1200401,60,2,antigo
2009,5,1200401,61,0,antigo
2009,5,1200401,62,0,antigo
2009,5,1200401,63,5,antigo
2009,5,1200401,64,-1,antigo
2009,5,1200401,65,3,antigo
2009,5,1200401,66,0,antigo
2009,5,1200401,68,-3,antigo
2009,5,1200401,69,-2,antigo
2009,5,1200401,71,3,antigo
2009,5,1200401,73,0,antigo
2009,5,1200401,77,4,antigo
2009,5,1200401,78,-2,antigo
2009,5,1200401,79,8,antigo
2009,5,1200401,80,29,antigo
2009,5,1200401,81,39,antigo
2009,5,1200401,82,-2,antigo
2009,5,1200401,84,-11,antigo
2009,5,1200401,85,-14,antigo
2009,5,1200401,86,2,antigo
2009,5,1200401,88,-5,antigo
2009,5,1200401,91,6,antigo
2009,5,1200401,93,2,antigo
2009,5,1200401,94,2,antigo
2009,5,1200401,95,-1,antigo
2009,5,1200401,96,4,antigo
2009,5,1200401,97,3,antigo
2009,6,1200401,01,0,antigo
2009,6,1200401,02,20,antigo
2009,6,1200401,08,-1,antigo
2009,6,1200401,10,43,antigo
2009,6,1200401,11,18,antigo
2009,6,1200401,14,2,antigo
2009,6,1200401,15,-1,antigo
2009,6,1200401,16,20,antigo
2009,6,1200401,17,1,antigo
2009,6,1200401,18,1,antigo
2009,6,1200401,22,9,antigo
2009,6,1200401,23,3,antigo
2009,6,1200401,24,3,antigo
2009,6,1200401,25,-9,antigo
2009,6,1200401,27,-1,antigo
2009,6,1200401,28,1,antigo
2009,6,1200401,29,-1,antigo
2009,6,1200401,31,2,antigo
2009,6,1200401,33,-7,antigo
2009,6,1200401,35,-4,antigo
2009,6,1200401,36,1,antigo
2009,6,1200401,38,-3,antigo
2009,6,1200401,41,159,antigo
2009,6,1200401,42,34,antigo
2009,6,1200401,43,75,antigo
2009,6,1200401,45,-7,antigo
2009,6,1200401,46,-25,antigo
2009,6,1200401,47,-129,antigo
2009,6,1200401,49,60,antigo
2009,6,1200401,51,-6,antigo
2009,6,1200401,52,-1,antigo
2009,6,1200401,53,-1,antigo
2009,6,1200401,55,3,antigo
2009,6,1200401,56,-14,antigo
2009,6,1200401,60,2,antigo
2009,6,1200401,61,4,antigo
2009,6,1200401,63,1,antigo
2009,6,1200401,64,1,antigo
2009,6,1200401,65,9,antigo
2009,6,1200401,66,-1,antigo
2009,6,1200401,68,1,antigo
2009,6,1200401,69,2,antigo
2009,6,1200401,71,-1,antigo
2009,6,1200401,72,1,antigo
2009,6,1200401,74,-1,antigo
2009,6,1200401,75,-1,antigo
2009,6,1200401,77,1,antigo
2009,6,1200401,79,14,antigo
2009,6,1200401,80,28,antigo
2009,6,1200401,81,10,antigo
2009,6,1200401,82,11,antigo
2009,6,1200401,84,-12,antigo
2009,6,1200401,85,1,antigo
2009,6,1200401,86,4,antigo
2009,6,1200401,87,1,antigo
2009,6,1200401,88,1,antigo
2009,6,1200401,90,1,antigo
2009,6,1200401,93,-6,antigo
2009,6,1200401,94,-4,antigo
2009,6,1200401,95,-4,antigo
2009,6,1200401,96,1,antigo
2009,6,1200401,97,1,antigo
2009,7,1200401,01,62,antigo
2009,7,1200401,02,20,antigo
2009,7,1200401,08,1,antigo
2009,7,1200401,10,-27,antigo
2009,7,1200401,11,4,antigo
2009,7,1200401,14,-2,antigo
2009,7,1200401,15,-2,antigo
2009,7,1200401,16,20,antigo
2009,7,1200401,17,0,antigo
2009,7,1200401,20,2,antigo
2009,7,1200401,22,3,antigo
2009,7,1200401,23,-5,antigo
2009,7,1200401,24,1,antigo
2009,7,1200401,25,-1,antigo
2009,7,1200401,27,5,antigo
2009,7,1200401,28,-1,antigo
2009,7,1200401,31,-1,antigo
2009,7,1200401,33,-3,antigo
2009,7,1200401,35,-18,antigo
2009,7,1200401,36,-2,antigo
2009,7,1200401,38,0,antigo
2009,7,1200401,41,128,antigo
2009,7,1200401,42,14,antigo
2009,7,1200401,43,42,antigo
2009,7,1200401,45,2,antigo
2009,7,1200401,46,-45,antigo
2009,7,1200401,47,-162,antigo
2009,7,1200401,49,2,antigo
2009,7,1200401,51,-3,antigo
2009,7,1200401,52,-2,antigo
2009,7,1200401,53,1,antigo
2009,7,1200401,55,-2,antigo
2009,7,1200401,56,2,antigo
2009,7,1200401,58,-1,antigo
2009,7,1200401,60,-1,antigo
2009,7,1200401,61,-12,antigo
2009,7,1200401,62,1,antigo
2009,7,1200401,63,2,antigo
2009,7,1200401,64,-4,antigo
2009,7,1200401,65,-2,antigo
2009,7,1200401,66,-2,antigo
2009,7,1200401,68,14,antigo
2009,7,1200401,69,-6,antigo
2009,7,1200401,71,11,antigo
2009,7,1200401,72,-1,antigo
2009,7,1200401,74,-1,antigo
2009,7,1200401,77,20,antigo
2009,7,1200401,78,-1,antigo
2009,7,1200401,79,-6,antigo
2009,7,1200401,80,36,antigo
2009,7,1200401,81,13,antigo
2009,7,1200401,82,0,antigo
2009,7,1200401,84,-7,antigo
2009,7,1200401,85,-35,antigo
2009,7,1200401,86,8,antigo
2009,7,1200401,87,-1,antigo
2009,7,1200401,88,1,antigo
2009,7,1200401,93,2,antigo
2009,7,1200401,94,3,antigo
2009,7,1200401,95,-5,antigo
2009,7,1200401,96,3,antigo
2009,7,1200401,97,0,antigo
2009,8,1200401,01,-8,antigo
2009,8,1200401,02,0,antigo
2009,8,1200401,03,-1,antigo
2009,8,1200401,08,-2,antigo
2009,8,1200401,10,23,antigo
2009,8,1200401,11,6,antigo
2009,8,1200401,13,-1,antigo
2009,8,1200401,14,1,antigo
2009,8,1200401,15,5,antigo
2009,8,1200401,16,74,antigo
2009,8,1200401,18,-1,antigo
2009,8,1200401,20,1,antigo
2009,8,1200401,22,-3,antigo
2009,8,1200401,23,45,antigo
2009,8,1200401,24,-4,antigo
2009,8,1200401,25,-1,antigo
2009,8,1200401,27,19,antigo
2009,8,1200401,28,1,antigo
2009,8,1200401,29,1,antigo
2009,8,1200401,31,4,antigo
2009,8,1200401,32,1,antigo
2009,8,1200401,35,28,antigo
2009,8,1200401,36,-2,antigo
2009,8,1200401,38,3,antigo
2009,8,1200401,41,92,antigo
2009,8,1200401,42,65,antigo
2009,8,1200401,43,59,antigo
2009,8,1200401,45,14,antigo
2009,8,1200401,46,8,antigo
2009,8,1200401,47,-15,antigo
2009,8,1200401,49,16,antigo
2009,8,1200401,51,2,antigo
2009,8,1200401,52,0,antigo
2009,8,1200401,53,-5,antigo
2009,8,1200401,55,-1,antigo
2009,8,1200401,56,-5,antigo
2009,8,1200401,58,-2,antigo
2009,8,1200401,59,1,antigo
2009,8,1200401,60,-1,antigo
2009,8,1200401,61,-2,antigo
2009,8,1200401,62,-2,antigo
2009,8,1200401,63,1,antigo
2009,8,1200401,64,10,antigo
2009,8,1200401,65,-3,antigo
2009,8,1200401,66,-1,antigo
2009,8,1200401,68,5,antigo
2009,8,1200401,69,-1,antigo
2009,8,1200401,70,1,antigo
2009,8,1200401,71,18,antigo
2009,8,1200401,72,2,antigo
2009,8,1200401,74,1,antigo
2009,8,1200401,75,2,antigo
2009,8,1200401,77,6,antigo
2009,8,1200401,79,9,antigo
2009,8,1200401,80,1,antigo
2009,8,1200401,81,5,antigo
2009,8,1200401,82,0,antigo
2009,8,1200401,84,64,antigo
2009,8,1200401,85,11,antigo
2009,8,1200401,86,-1,antigo
2009,8,1200401,88,4,antigo
2009,8,1200401,93,-18,antigo
2009,8,1200401,94,16,antigo
2009,8,1200401,95,-1,antigo
2009,8,1200401,96,-1,antigo
2009,9,1200401,01,2,antigo
2009,9,1200401,02,-2,antigo
2009,9,1200401,03,1,antigo
2009,9,1200401,08,0,antigo
2009,9,1200401,10,17,antigo
2009,9,1200401,11,-2,antigo
2009,9,1200401,14,1,antigo
2009,9,1200401,15,-3,antigo
2009,9,1200401,16,27,antigo
2009,9,1200401,18,-1,antigo
2009,9,1200401,20,0,antigo
2009,9,1200401,22,1,antigo
2009,9,1200401,23,-1,antigo
2009,9,1200401,24,1,antigo
2009,9,1200401,25,0,antigo
2009,9,1200401,27,4,antigo
2009,9,1200401,28,-2,antigo
2009,9,1200401,29,-2,antigo
2009,9,1200401,31,5,antigo
2009,9,1200401,32,-2,antigo
2009,9,1200401,33,-1,antigo
2009,9,1200401,35,0,antigo
2009,9,1200401,36,-1,antigo
2009,9,1200401,38,-100,antigo
2009,9,1200401,41,-1,antigo
2009,9,1200401,42,19,antigo
2009,9,1200401,43,24,antigo
2009,9,1200401,45,36,antigo
2009,9,1200401,46,0,antigo
2009,9,1200401,47,112,antigo
2009,9,1200401,49,10,antigo
2009,9,1200401,51,-1,antigo
2009,9,1200401,52,-1,antigo
2009,9,1200401,53,-2,antigo
2009,9,1200401,55,0,antigo
2009,9,1200401,56,-15,antigo
2009,9,1200401,58,1,antigo
2009,9,1200401,60,3,antigo
2009,9,1200401,61,3,antigo
2009,9,1200401,62,1,antigo
2009,9,1200401,63,-1,antigo
2009,9,1200401,64,3,antigo
2009,9,1200401,65,-2,antigo
2009,9,1200401,68,-2,antigo
2009,9,1200401,69,1,antigo
2009,9,1200401,71,14,antigo
2009,9,1200401,72,0,antigo
2009,9,1200401,73,1,antigo
2009,9,1200401,77,18,antigo
2009,9,1200401,78,32,antigo
2009,9,1200401,79,0,antigo
2009,9,1200401,80,21,antigo
2009,9,1200401,81,-6,antigo
2009,9,1200401,82,-3,antigo
2009,9,1200401,84,-57,antigo
2009,9,1200401,85,-2,antigo
2009,9,1200401,86,2,antigo
2009,9,1200401,87,1,antigo
2009,9,1200401,88,-9,antigo
2009,9,1200401,91,11,antigo
2009,9,1200401,93,0,antigo
2009,9,1200401,94,13,antigo
2009,9,1200401,95,2,antigo
2009,9,1200401,96,-3,antigo
2009,10,1200401,01,8,antigo
2009,10,1200401,02,-6,antigo
2009,10,1200401,08,0,antigo
2009,10,1200401,10,-9,antigo
2009,10,1200401,11,2,antigo
2009,10,1200401,13,-2,antigo
2009,10,1200401,14,3,antigo
2009,10,1200401,15,-1,antigo
2009,10,1200401,16,-5,antigo
2009,10,1200401,18,4,antigo
2009,10,1200401,20,2,antigo
2009,10,1200401,22,0,antigo
2009,10,1200401,23,-6,antigo
2009,10,1200401,25,-1,antigo
2009,10,1200401,27,-2,antigo
2009,10,1200401,28,2,antigo
2009,10,1200401,31,-17,antigo
2009,10,1200401,33,1,antigo
2009,10,1200401,35,-3,antigo
2009,10,1200401,36,-1,antigo
2009,10,1200401,38,83,antigo
2009,10,1200401,41,11,antigo
2009,10,1200401,42,-35,antigo
2009,10,1200401,43,-25,antigo
2009,10,1200401,45,10,antigo
2009,10,1200401,46,0,antigo
2009,10,1200401,47,86,antigo
2009,10,1200401,49,5,antigo
2009,10,1200401,51,6,antigo
2009,10,1200401,52,-1,antigo
2009,10,1200401,55,-4,antigo
2009,10,1200401,56,0,antigo
2009,10,1200401,58,0,antigo
2009,10,1200401,59,1,antigo
2009,10,1200401,60,1,antigo
2009,10,1200401,61,0,antigo
2009,10,1200401,62,1,antigo
2009,10,1200401,63,-1,antigo
2009,10,1200401,64,2,antigo
2009,10,1200401,65,1,antigo
2009,10,1200401,66,0,antigo
2009,10,1200401,68,-13,antigo
2009,10,1200401,69,1,antigo
2009,10,1200401,71,-12,antigo
2009,10,1200401,73,1,antigo
2009,10,1200401,74,1,antigo
2009,10,1200401,75,0,antigo
2009,10,1200401,77,15,antigo
2009,10,1200401,78,7,antigo
2009,10,1200401,79,-2,antigo
2009,10,1200401,80,43,antigo
2009,10,1200401,81,11,antigo
2009,10,1200401,82,-1,antigo
2009,10,1200401,84,-11,antigo
2009,10,1200401,85,-10,antigo
2009,10,1200401,86,-1,antigo
2009,10,1200401,88,6,antigo
2009,10,1200401,90,-1,antigo
